Date_Scraped,Date_Param,Commodity_ID,Commodity_Name,Province_ID,Province_Name,Price,Price_Type
2026-02-12,2022-01-07,6,Bawang Putih,27,Sulawesi Tenggara,32500.0,1
2026-02-12,2022-01-07,6,Bawang Putih,28,Sulawesi Tengah,31500.0,1
2026-02-12,2022-01-07,6,Bawang Putih,29,Sulawesi Utara,31750.0,1
2026-02-12,2022-01-07,6,Bawang Putih,30,Sulawesi Barat,26500.0,1
2026-02-12,2022-01-07,6,Bawang Putih,31,Maluku,32500.0,1
2026-02-12,2022-01-07,6,Bawang Putih,32,Maluku Utara,42500.0,1
2026-02-12,2022-01-07,6,Bawang Putih,33,Papua,37900.0,1
2026-02-12,2022-01-07,6,Bawang Putih,34,Papua Barat,45000.0,1
2026-02-12,2022-01-08,6,Bawang Putih,1,Aceh,28750.0,1
2026-02-12,2022-01-08,6,Bawang Putih,2,Sumatera Utara,30200.0,1
2026-02-12,2022-01-08,6,Bawang Putih,3,Sumatera Barat,26750.0,1
2026-02-12,2022-01-08,6,Bawang Putih,4,Riau,27900.0,1
2026-02-12,2022-01-08,6,Bawang Putih,5,Kepulauan Riau,31200.0,1
2026-02-12,2022-01-08,6,Bawang Putih,6,Jambi,25250.0,1
2026-02-12,2022-01-08,6,Bawang Putih,7,Bengkulu,29000.0,1
2026-02-12,2022-01-08,6,Bawang Putih,8,Sumatera Selatan,30000.0,1
2026-02-12,2022-01-08,6,Bawang Putih,9,Kepulauan Bangka Belitung,28250.0,1
2026-02-12,2022-01-08,6,Bawang Putih,10,Lampung,26500.0,1
2026-02-12,2022-01-08,6,Bawang Putih,11,Banten,26500.0,1
2026-02-12,2022-01-08,6,Bawang Putih,12,Jawa Barat,28700.0,1
2026-02-12,2022-01-08,6,Bawang Putih,13,DKI Jakarta,34500.0,1
2026-02-12,2022-01-08,6,Bawang Putih,14,Jawa Tengah,27700.0,1
2026-02-12,2022-01-08,6,Bawang Putih,15,DI Yogyakarta,28750.0,1
2026-02-12,2022-01-08,6,Bawang Putih,16,Jawa Timur,24200.0,1
2026-02-12,2022-01-08,6,Bawang Putih,17,Bali,23400.0,1
2026-02-12,2022-01-08,6,Bawang Putih,18,Nusa Tenggara Barat,26500.0,1
2026-02-12,2022-01-08,6,Bawang Putih,19,Nusa Tenggara Timur,30650.0,1
2026-02-12,2022-01-08,6,Bawang Putih,20,Kalimantan Barat,29100.0,1
2026-02-12,2022-01-08,6,Bawang Putih,21,Kalimantan Selatan,27250.0,1
2026-02-12,2022-01-08,6,Bawang Putih,22,Kalimantan Tengah,29250.0,1
2026-02-12,2022-01-08,6,Bawang Putih,23,Kalimantan Timur,29750.0,1
2026-02-12,2022-01-08,6,Bawang Putih,24,Kalimantan Utara,33000.0,1
2026-02-12,2022-01-08,6,Bawang Putih,25,Gorontalo,38500.0,1
2026-02-12,2022-01-08,6,Bawang Putih,26,Sulawesi Selatan,26800.0,1
2026-02-12,2022-01-08,6,Bawang Putih,27,Sulawesi Tenggara,32500.0,1
2026-02-12,2022-01-08,6,Bawang Putih,28,Sulawesi Tengah,31500.0,1
2026-02-12,2022-01-08,6,Bawang Putih,29,Sulawesi Utara,31750.0,1
2026-02-12,2022-01-08,6,Bawang Putih,30,Sulawesi Barat,26500.0,1
2026-02-12,2022-01-08,6,Bawang Putih,31,Maluku,32500.0,1
2026-02-12,2022-01-08,6,Bawang Putih,32,Maluku Utara,42500.0,1
2026-02-12,2022-01-08,6,Bawang Putih,33,Papua,37900.0,1
2026-02-12,2022-01-08,6,Bawang Putih,34,Papua Barat,45000.0,1
2026-02-12,2022-01-09,6,Bawang Putih,1,Aceh,28750.0,1
2026-02-12,2022-01-09,6,Bawang Putih,2,Sumatera Utara,30200.0,1
2026-02-12,2022-01-09,6,Bawang Putih,3,Sumatera Barat,26750.0,1
2026-02-12,2022-01-09,6,Bawang Putih,4,Riau,27900.0,1
2026-02-12,2022-01-09,6,Bawang Putih,5,Kepulauan Riau,31200.0,1
2026-02-12,2022-01-09,6,Bawang Putih,6,Jambi,25250.0,1
2026-02-12,2022-01-09,6,Bawang Putih,7,Bengkulu,29000.0,1
2026-02-12,2022-01-09,6,Bawang Putih,8,Sumatera Selatan,30000.0,1
2026-02-12,2022-01-09,6,Bawang Putih,9,Kepulauan Bangka Belitung,28250.0,1
2026-02-12,2022-01-09,6,Bawang Putih,10,Lampung,26500.0,1
2026-02-12,2022-01-09,6,Bawang Putih,11,Banten,26500.0,1
2026-02-12,2022-01-09,6,Bawang Putih,12,Jawa Barat,28700.0,1
2026-02-12,2022-01-09,6,Bawang Putih,13,DKI Jakarta,34500.0,1
2026-02-12,2022-01-09,6,Bawang Putih,14,Jawa Tengah,27700.0,1
2026-02-12,2022-01-09,6,Bawang Putih,15,DI Yogyakarta,28750.0,1
2026-02-12,2022-01-09,6,Bawang Putih,16,Jawa Timur,24200.0,1
2026-02-12,2022-01-09,6,Bawang Putih,17,Bali,23400.0,1
2026-02-12,2022-01-09,6,Bawang Putih,18,Nusa Tenggara Barat,26500.0,1
2026-02-12,2022-01-09,6,Bawang Putih,19,Nusa Tenggara Timur,30650.0,1
2026-02-12,2022-01-09,6,Bawang Putih,20,Kalimantan Barat,29100.0,1
2026-02-12,2022-01-09,6,Bawang Putih,21,Kalimantan Selatan,27250.0,1
2026-02-12,2022-01-09,6,Bawang Putih,22,Kalimantan Tengah,29250.0,1
2026-02-12,2022-01-09,6,Bawang Putih,23,Kalimantan Timur,29750.0,1
2026-02-12,2022-01-09,6,Bawang Putih,24,Kalimantan Utara,33000.0,1
2026-02-12,2022-01-09,6,Bawang Putih,25,Gorontalo,38500.0,1
2026-02-12,2022-01-09,6,Bawang Putih,26,Sulawesi Selatan,26800.0,1
2026-02-12,2022-01-09,6,Bawang Putih,27,Sulawesi Tenggara,32500.0,1
2026-02-12,2022-01-09,6,Bawang Putih,28,Sulawesi Tengah,31500.0,1
2026-02-12,2022-01-09,6,Bawang Putih,29,Sulawesi Utara,31750.0,1
2026-02-12,2022-01-09,6,Bawang Putih,30,Sulawesi Barat,26500.0,1
2026-02-12,2022-01-09,6,Bawang Putih,31,Maluku,32500.0,1
2026-02-12,2022-01-09,6,Bawang Putih,32,Maluku Utara,42500.0,1
2026-02-12,2022-01-09,6,Bawang Putih,33,Papua,37900.0,1
2026-02-12,2022-01-09,6,Bawang Putih,34,Papua Barat,45000.0,1
2026-02-12,2022-01-10,6,Bawang Putih,1,Aceh,28750.0,1
2026-02-12,2022-01-10,6,Bawang Putih,2,Sumatera Utara,29650.0,1
2026-02-12,2022-01-10,6,Bawang Putih,3,Sumatera Barat,27000.0,1
2026-02-12,2022-01-10,6,Bawang Putih,4,Riau,27650.0,1
2026-02-12,2022-01-10,6,Bawang Putih,5,Kepulauan Riau,29850.0,1
2026-02-12,2022-01-10,6,Bawang Putih,6,Jambi,25250.0,1
2026-02-12,2022-01-10,6,Bawang Putih,7,Bengkulu,28750.0,1
2026-02-12,2022-01-10,6,Bawang Putih,8,Sumatera Selatan,30000.0,1
2026-02-12,2022-01-10,6,Bawang Putih,9,Kepulauan Bangka Belitung,28000.0,1
2026-02-12,2022-01-10,6,Bawang Putih,10,Lampung,26500.0,1
2026-02-12,2022-01-10,6,Bawang Putih,11,Banten,26650.0,1
2026-02-12,2022-01-10,6,Bawang Putih,12,Jawa Barat,28700.0,1
2026-02-12,2022-01-10,6,Bawang Putih,13,DKI Jakarta,35000.0,1
2026-02-12,2022-01-10,6,Bawang Putih,14,Jawa Tengah,27600.0,1
2026-02-12,2022-01-10,6,Bawang Putih,15,DI Yogyakarta,28750.0,1
2026-02-12,2022-01-10,6,Bawang Putih,16,Jawa Timur,23900.0,1
2026-02-12,2022-01-10,6,Bawang Putih,17,Bali,23250.0,1
2026-02-12,2022-01-10,6,Bawang Putih,18,Nusa Tenggara Barat,26500.0,1
2026-02-12,2022-01-10,6,Bawang Putih,19,Nusa Tenggara Timur,31100.0,1
2026-02-12,2022-01-10,6,Bawang Putih,20,Kalimantan Barat,28950.0,1
2026-02-12,2022-01-10,6,Bawang Putih,21,Kalimantan Selatan,27350.0,1
2026-02-12,2022-01-10,6,Bawang Putih,22,Kalimantan Tengah,29250.0,1
2026-02-12,2022-01-10,6,Bawang Putih,23,Kalimantan Timur,29400.0,1
2026-02-12,2022-01-10,6,Bawang Putih,24,Kalimantan Utara,32000.0,1
2026-02-12,2022-01-10,6,Bawang Putih,25,Gorontalo,38500.0,1
2026-02-12,2022-01-10,6,Bawang Putih,26,Sulawesi Selatan,27150.0,1
