Date_Scraped,Date_Param,Commodity_ID,Commodity_Name,Province_ID,Province_Name,Price,Price_Type
2026-02-12,2022-01-07,5,Bawang Merah,10,Lampung,23900.0,1
2026-02-12,2022-01-07,5,Bawang Merah,11,Banten,27250.0,1
2026-02-12,2022-01-07,5,Bawang Merah,12,Jawa Barat,27000.0,1
2026-02-12,2022-01-07,5,Bawang Merah,13,DKI Jakarta,32500.0,1
2026-02-12,2022-01-07,5,Bawang Merah,14,Jawa Tengah,24800.0,1
2026-02-12,2022-01-07,5,Bawang Merah,15,DI Yogyakarta,26250.0,1
2026-02-12,2022-01-07,5,Bawang Merah,16,Jawa Timur,24200.0,1
2026-02-12,2022-01-07,5,Bawang Merah,17,Bali,22250.0,1
2026-02-12,2022-01-07,5,Bawang Merah,18,Nusa Tenggara Barat,16650.0,1
2026-02-12,2022-01-07,5,Bawang Merah,19,Nusa Tenggara Timur,25850.0,1
2026-02-12,2022-01-07,5,Bawang Merah,20,Kalimantan Barat,31650.0,1
2026-02-12,2022-01-07,5,Bawang Merah,21,Kalimantan Selatan,26600.0,1
2026-02-12,2022-01-07,5,Bawang Merah,22,Kalimantan Tengah,29500.0,1
2026-02-12,2022-01-07,5,Bawang Merah,23,Kalimantan Timur,29900.0,1
2026-02-12,2022-01-07,5,Bawang Merah,24,Kalimantan Utara,32650.0,1
2026-02-12,2022-01-07,5,Bawang Merah,25,Gorontalo,42500.0,1
2026-02-12,2022-01-07,5,Bawang Merah,26,Sulawesi Selatan,25150.0,1
2026-02-12,2022-01-07,5,Bawang Merah,27,Sulawesi Tenggara,32150.0,1
2026-02-12,2022-01-07,5,Bawang Merah,28,Sulawesi Tengah,33250.0,1
2026-02-12,2022-01-07,5,Bawang Merah,29,Sulawesi Utara,35650.0,1
2026-02-12,2022-01-07,5,Bawang Merah,30,Sulawesi Barat,24650.0,1
2026-02-12,2022-01-07,5,Bawang Merah,31,Maluku,32500.0,1
2026-02-12,2022-01-07,5,Bawang Merah,32,Maluku Utara,48750.0,1
2026-02-12,2022-01-07,5,Bawang Merah,33,Papua,43650.0,1
2026-02-12,2022-01-07,5,Bawang Merah,34,Papua Barat,47500.0,1
2026-02-12,2022-01-08,5,Bawang Merah,1,Aceh,31100.0,1
2026-02-12,2022-01-08,5,Bawang Merah,2,Sumatera Utara,30150.0,1
2026-02-12,2022-01-08,5,Bawang Merah,3,Sumatera Barat,26250.0,1
2026-02-12,2022-01-08,5,Bawang Merah,4,Riau,28200.0,1
2026-02-12,2022-01-08,5,Bawang Merah,5,Kepulauan Riau,34450.0,1
2026-02-12,2022-01-08,5,Bawang Merah,6,Jambi,24500.0,1
2026-02-12,2022-01-08,5,Bawang Merah,7,Bengkulu,29500.0,1
2026-02-12,2022-01-08,5,Bawang Merah,8,Sumatera Selatan,30000.0,1
2026-02-12,2022-01-08,5,Bawang Merah,9,Kepulauan Bangka Belitung,32000.0,1
2026-02-12,2022-01-08,5,Bawang Merah,10,Lampung,23900.0,1
2026-02-12,2022-01-08,5,Bawang Merah,11,Banten,27250.0,1
2026-02-12,2022-01-08,5,Bawang Merah,12,Jawa Barat,27000.0,1
2026-02-12,2022-01-08,5,Bawang Merah,13,DKI Jakarta,32500.0,1
2026-02-12,2022-01-08,5,Bawang Merah,14,Jawa Tengah,24800.0,1
2026-02-12,2022-01-08,5,Bawang Merah,15,DI Yogyakarta,26250.0,1
2026-02-12,2022-01-08,5,Bawang Merah,16,Jawa Timur,24200.0,1
2026-02-12,2022-01-08,5,Bawang Merah,17,Bali,22250.0,1
2026-02-12,2022-01-08,5,Bawang Merah,18,Nusa Tenggara Barat,16650.0,1
2026-02-12,2022-01-08,5,Bawang Merah,19,Nusa Tenggara Timur,25850.0,1
2026-02-12,2022-01-08,5,Bawang Merah,20,Kalimantan Barat,31650.0,1
2026-02-12,2022-01-08,5,Bawang Merah,21,Kalimantan Selatan,26600.0,1
2026-02-12,2022-01-08,5,Bawang Merah,22,Kalimantan Tengah,29500.0,1
2026-02-12,2022-01-08,5,Bawang Merah,23,Kalimantan Timur,29900.0,1
2026-02-12,2022-01-08,5,Bawang Merah,24,Kalimantan Utara,32650.0,1
2026-02-12,2022-01-08,5,Bawang Merah,25,Gorontalo,42500.0,1
2026-02-12,2022-01-08,5,Bawang Merah,26,Sulawesi Selatan,25150.0,1
2026-02-12,2022-01-08,5,Bawang Merah,27,Sulawesi Tenggara,32150.0,1
2026-02-12,2022-01-08,5,Bawang Merah,28,Sulawesi Tengah,33250.0,1
2026-02-12,2022-01-08,5,Bawang Merah,29,Sulawesi Utara,35650.0,1
2026-02-12,2022-01-08,5,Bawang Merah,30,Sulawesi Barat,24650.0,1
2026-02-12,2022-01-08,5,Bawang Merah,31,Maluku,32500.0,1
2026-02-12,2022-01-08,5,Bawang Merah,32,Maluku Utara,48750.0,1
2026-02-12,2022-01-08,5,Bawang Merah,33,Papua,43650.0,1
2026-02-12,2022-01-08,5,Bawang Merah,34,Papua Barat,47500.0,1
2026-02-12,2022-01-09,5,Bawang Merah,1,Aceh,31100.0,1
2026-02-12,2022-01-09,5,Bawang Merah,2,Sumatera Utara,30150.0,1
2026-02-12,2022-01-09,5,Bawang Merah,3,Sumatera Barat,26250.0,1
2026-02-12,2022-01-09,5,Bawang Merah,4,Riau,28200.0,1
2026-02-12,2022-01-09,5,Bawang Merah,5,Kepulauan Riau,34450.0,1
2026-02-12,2022-01-09,5,Bawang Merah,6,Jambi,24500.0,1
2026-02-12,2022-01-09,5,Bawang Merah,7,Bengkulu,29500.0,1
2026-02-12,2022-01-09,5,Bawang Merah,8,Sumatera Selatan,30000.0,1
2026-02-12,2022-01-09,5,Bawang Merah,9,Kepulauan Bangka Belitung,32000.0,1
2026-02-12,2022-01-09,5,Bawang Merah,10,Lampung,23900.0,1
2026-02-12,2022-01-09,5,Bawang Merah,11,Banten,27250.0,1
2026-02-12,2022-01-09,5,Bawang Merah,12,Jawa Barat,27000.0,1
2026-02-12,2022-01-09,5,Bawang Merah,13,DKI Jakarta,32500.0,1
2026-02-12,2022-01-09,5,Bawang Merah,14,Jawa Tengah,24800.0,1
2026-02-12,2022-01-09,5,Bawang Merah,15,DI Yogyakarta,26250.0,1
2026-02-12,2022-01-09,5,Bawang Merah,16,Jawa Timur,24200.0,1
2026-02-12,2022-01-09,5,Bawang Merah,17,Bali,22250.0,1
2026-02-12,2022-01-09,5,Bawang Merah,18,Nusa Tenggara Barat,16650.0,1
2026-02-12,2022-01-09,5,Bawang Merah,19,Nusa Tenggara Timur,25850.0,1
2026-02-12,2022-01-09,5,Bawang Merah,20,Kalimantan Barat,31650.0,1
2026-02-12,2022-01-09,5,Bawang Merah,21,Kalimantan Selatan,26600.0,1
2026-02-12,2022-01-09,5,Bawang Merah,22,Kalimantan Tengah,29500.0,1
2026-02-12,2022-01-09,5,Bawang Merah,23,Kalimantan Timur,29900.0,1
2026-02-12,2022-01-09,5,Bawang Merah,24,Kalimantan Utara,32650.0,1
2026-02-12,2022-01-09,5,Bawang Merah,25,Gorontalo,42500.0,1
2026-02-12,2022-01-09,5,Bawang Merah,26,Sulawesi Selatan,25150.0,1
2026-02-12,2022-01-09,5,Bawang Merah,27,Sulawesi Tenggara,32150.0,1
2026-02-12,2022-01-09,5,Bawang Merah,28,Sulawesi Tengah,33250.0,1
2026-02-12,2022-01-09,5,Bawang Merah,29,Sulawesi Utara,35650.0,1
2026-02-12,2022-01-09,5,Bawang Merah,30,Sulawesi Barat,24650.0,1
2026-02-12,2022-01-09,5,Bawang Merah,31,Maluku,32500.0,1
2026-02-12,2022-01-09,5,Bawang Merah,32,Maluku Utara,48750.0,1
2026-02-12,2022-01-09,5,Bawang Merah,33,Papua,43650.0,1
2026-02-12,2022-01-09,5,Bawang Merah,34,Papua Barat,47500.0,1
2026-02-12,2022-01-10,5,Bawang Merah,1,Aceh,31150.0,1
2026-02-12,2022-01-10,5,Bawang Merah,2,Sumatera Utara,30150.0,1
2026-02-12,2022-01-10,5,Bawang Merah,3,Sumatera Barat,26250.0,1
2026-02-12,2022-01-10,5,Bawang Merah,4,Riau,27900.0,1
2026-02-12,2022-01-10,5,Bawang Merah,5,Kepulauan Riau,34950.0,1
2026-02-12,2022-01-10,5,Bawang Merah,6,Jambi,24500.0,1
2026-02-12,2022-01-10,5,Bawang Merah,7,Bengkulu,29750.0,1
2026-02-12,2022-01-10,5,Bawang Merah,8,Sumatera Selatan,30250.0,1
2026-02-12,2022-01-10,5,Bawang Merah,9,Kepulauan Bangka Belitung,32750.0,1
2026-02-12,2022-01-10,5,Bawang Merah,10,Lampung,23150.0,1
2026-02-12,2022-01-10,5,Bawang Merah,11,Banten,26350.0,1
2026-02-12,2022-01-10,5,Bawang Merah,12,Jawa Barat,26650.0,1
2026-02-12,2022-01-10,5,Bawang Merah,13,DKI Jakarta,31250.0,1
2026-02-12,2022-01-10,5,Bawang Merah,14,Jawa Tengah,24700.0,1
2026-02-12,2022-01-10,5,Bawang Merah,15,DI Yogyakarta,26250.0,1
2026-02-12,2022-01-10,5,Bawang Merah,16,Jawa Timur,23950.0,1
2026-02-12,2022-01-10,5,Bawang Merah,17,Bali,21750.0,1
2026-02-12,2022-01-10,5,Bawang Merah,18,Nusa Tenggara Barat,16650.0,1
2026-02-12,2022-01-10,5,Bawang Merah,19,Nusa Tenggara Timur,26250.0,1
2026-02-12,2022-01-10,5,Bawang Merah,20,Kalimantan Barat,31650.0,1
2026-02-12,2022-01-10,5,Bawang Merah,21,Kalimantan Selatan,26650.0,1
2026-02-12,2022-01-10,5,Bawang Merah,22,Kalimantan Tengah,29750.0,1
2026-02-12,2022-01-10,5,Bawang Merah,23,Kalimantan Timur,30500.0,1
2026-02-12,2022-01-10,5,Bawang Merah,24,Kalimantan Utara,32500.0,1
2026-02-12,2022-01-10,5,Bawang Merah,25,Gorontalo,43350.0,1
2026-02-12,2022-01-10,5,Bawang Merah,26,Sulawesi Selatan,25650.0,1
