date,Bawang Merah,Bawang Putih,Beras,Cabai Merah,Cabai Rawit,Minyak Goreng,year,month,day,day_of_week,week_of_year,quarter,is_weekend,is_ramadan,is_lebaran_window,is_nataru,is_harvest_season
2023-11-29,30600.0,35000.0,13350.0,60700.0,64500.0,18650.0,2023,11,29,2,48,4,0,0,0,0,0
2023-11-30,30650.0,35000.0,13350.0,59600.0,64100.0,18650.0,2023,11,30,3,48,4,0,0,0,0,0
2023-12-01,30500.0,34750.0,13350.0,58050.0,63700.0,18550.0,2023,12,1,4,48,4,0,0,0,0,0
2023-12-02,30500.0,34750.0,13350.0,58050.0,63700.0,18550.0,2023,12,2,5,48,4,1,0,0,0,0
2023-12-03,30500.0,34750.0,13350.0,58050.0,63700.0,18550.0,2023,12,3,6,48,4,1,0,0,0,0
2023-12-04,30600.0,34850.0,13350.0,63650.0,65300.0,18550.0,2023,12,4,0,49,4,0,0,0,0,0
2023-12-05,30600.0,34800.0,13400.0,63300.0,64200.0,18550.0,2023,12,5,1,49,4,0,0,0,0,0
2023-12-06,30750.0,34800.0,13400.0,62900.0,64050.0,18550.0,2023,12,6,2,49,4,0,0,0,0,0
2023-12-07,30900.0,34850.0,13400.0,59050.0,61750.0,18550.0,2023,12,7,3,49,4,0,0,0,0,0
2023-12-08,31200.0,34850.0,13400.0,60200.0,61650.0,18500.0,2023,12,8,4,49,4,0,0,0,0,0
2023-12-09,31200.0,34850.0,13400.0,60200.0,61650.0,18500.0,2023,12,9,5,49,4,1,0,0,0,0
2023-12-10,31200.0,34850.0,13400.0,60200.0,61650.0,18500.0,2023,12,10,6,49,4,1,0,0,0,0
2023-12-11,32650.0,35350.0,13400.0,59600.0,61300.0,18500.0,2023,12,11,0,50,4,0,0,0,0,0
2023-12-12,32650.0,35350.0,13400.0,58600.0,61050.0,18500.0,2023,12,12,1,50,4,0,0,0,0,0
2023-12-13,32700.0,35350.0,13400.0,56100.0,60500.0,18500.0,2023,12,13,2,50,4,0,0,0,0,0
2023-12-14,33900.0,35150.0,13400.0,51000.0,59750.0,18500.0,2023,12,14,3,50,4,0,0,0,0,0
2023-12-15,33850.0,35100.0,13400.0,51100.0,58450.0,18450.0,2023,12,15,4,50,4,0,0,0,0,0
2023-12-16,33850.0,35100.0,13400.0,51100.0,58450.0,18450.0,2023,12,16,5,50,4,1,0,0,0,0
2023-12-17,33850.0,35100.0,13400.0,51100.0,58450.0,18450.0,2023,12,17,6,50,4,1,0,0,0,0
2023-12-18,34750.0,35100.0,13400.0,49150.0,53750.0,18450.0,2023,12,18,0,51,4,0,0,0,0,0
2023-12-19,34850.0,35600.0,13400.0,46850.0,50900.0,18350.0,2023,12,19,1,51,4,0,0,0,0,0
2023-12-20,35050.0,35850.0,13400.0,46100.0,51850.0,18350.0,2023,12,20,2,51,4,0,0,0,1,0
2023-12-21,34950.0,35700.0,13400.0,40550.0,49500.0,18350.0,2023,12,21,3,51,4,0,0,0,1,0
2023-12-22,35050.0,35750.0,13400.0,44050.0,49550.0,18350.0,2023,12,22,4,51,4,0,0,0,1,0
2023-12-23,35050.0,35750.0,13400.0,44050.0,49550.0,18350.0,2023,12,23,5,51,4,1,0,0,1,0
2023-12-24,35050.0,35750.0,13400.0,44050.0,49550.0,18350.0,2023,12,24,6,51,4,1,0,0,1,0
2023-12-25,35050.0,35750.0,13400.0,44050.0,49550.0,18350.0,2023,12,25,0,52,4,0,0,0,1,0
2023-12-26,35050.0,35750.0,13400.0,44050.0,49550.0,18350.0,2023,12,26,1,52,4,0,0,0,1,0
2023-12-27,35300.0,36250.0,13400.0,45500.0,54500.0,18350.0,2023,12,27,2,52,4,0,0,0,1,0
2023-12-28,36350.0,37100.0,13400.0,44900.0,55300.0,18500.0,2023,12,28,3,52,4,0,0,0,1,0
2023-12-29,36500.0,37200.0,13400.0,45650.0,56300.0,18500.0,2023,12,29,4,52,4,0,0,0,1,0
2023-12-30,36500.0,37200.0,13400.0,45650.0,56300.0,18500.0,2023,12,30,5,52,4,1,0,0,1,0
2023-12-31,36500.0,37200.0,13400.0,45650.0,56300.0,18500.0,2023,12,31,6,52,4,1,0,0,1,0
2024-01-01,36700.0,37250.0,13400.0,46400.0,57250.0,18500.0,2024,1,1,0,1,1,0,0,0,1,0
2024-01-02,39000.0,37250.0,13400.0,51100.0,62000.0,18500.0,2024,1,2,1,1,1,0,0,0,1,0
2024-01-03,39150.0,37350.0,13400.0,52350.0,64200.0,18500.0,2024,1,3,2,1,1,0,0,0,1,0
2024-01-04,39000.0,37550.0,13450.0,50200.0,62150.0,18500.0,2024,1,4,3,1,1,0,0,0,1,0
2024-01-05,39550.0,37600.0,13500.0,46200.0,59850.0,18500.0,2024,1,5,4,1,1,0,0,0,1,0
2024-01-06,39550.0,37600.0,13500.0,46200.0,59850.0,18500.0,2024,1,6,5,1,1,1,0,0,1,0
2024-01-07,39550.0,37600.0,13500.0,46200.0,59850.0,18500.0,2024,1,7,6,1,1,1,0,0,1,0
2024-01-08,42900.0,38000.0,13500.0,37650.0,52400.0,18450.0,2024,1,8,0,2,1,0,0,0,0,0
2024-01-09,42850.0,37950.0,13500.0,37350.0,51000.0,18450.0,2024,1,9,1,2,1,0,0,0,0,0
2024-01-10,42400.0,37750.0,13500.0,37500.0,48250.0,18450.0,2024,1,10,2,2,1,0,0,0,0,0
2024-01-11,42900.0,37800.0,13500.0,36900.0,46650.0,18450.0,2024,1,11,3,2,1,0,0,0,0,0
2024-01-12,42750.0,37750.0,13500.0,35400.0,45600.0,18450.0,2024,1,12,4,2,1,0,0,0,0,0
2024-01-13,42750.0,37750.0,13500.0,35400.0,45600.0,18450.0,2024,1,13,5,2,1,1,0,0,0,0
2024-01-14,42750.0,37750.0,13500.0,35400.0,45600.0,18450.0,2024,1,14,6,2,1,1,0,0,0,0
2024-01-15,42200.0,37900.0,13500.0,37550.0,46700.0,18500.0,2024,1,15,0,3,1,0,0,0,0,0
2024-01-16,41800.0,38000.0,13500.0,38500.0,46650.0,18500.0,2024,1,16,1,3,1,0,0,0,0,0
2024-01-17,41700.0,37950.0,13500.0,37950.0,45500.0,18500.0,2024,1,17,2,3,1,0,0,0,0,0
2024-01-18,41400.0,37650.0,13500.0,37150.0,43250.0,18550.0,2024,1,18,3,3,1,0,0,0,0,0
2024-01-19,40800.0,37600.0,13500.0,36400.0,43300.0,18550.0,2024,1,19,4,3,1,0,0,0,0,0
2024-01-20,40800.0,37600.0,13500.0,36400.0,43300.0,18550.0,2024,1,20,5,3,1,1,0,0,0,0
2024-01-21,40800.0,37600.0,13500.0,36400.0,43300.0,18550.0,2024,1,21,6,3,1,1,0,0,0,0
2024-01-22,40150.0,37600.0,13500.0,39400.0,44100.0,18600.0,2024,1,22,0,4,1,0,0,0,0,0
2024-01-23,39400.0,37500.0,13500.0,38650.0,44250.0,18650.0,2024,1,23,1,4,1,0,0,0,0,0
2024-01-24,38450.0,37400.0,13600.0,37200.0,44050.0,18700.0,2024,1,24,2,4,1,0,0,0,0,0
2024-01-25,38450.0,37500.0,13600.0,37650.0,44400.0,18700.0,2024,1,25,3,4,1,0,0,0,0,0
2024-01-26,38400.0,37450.0,13600.0,38050.0,43250.0,18700.0,2024,1,26,4,4,1,0,0,0,0,0
2024-01-27,38400.0,37450.0,13600.0,38050.0,43250.0,18700.0,2024,1,27,5,4,1,1,0,0,0,0
2024-01-28,38400.0,37450.0,13600.0,38050.0,43250.0,18700.0,2024,1,28,6,4,1,1,0,0,0,0
2024-01-29,37400.0,37100.0,13600.0,40500.0,46100.0,18700.0,2024,1,29,0,5,1,0,0,0,0,0
2024-01-30,37550.0,36950.0,13700.0,40900.0,45750.0,18700.0,2024,1,30,1,5,1,0,0,0,0,0
2024-01-31,37600.0,36900.0,13700.0,40350.0,44950.0,18700.0,2024,1,31,2,5,1,0,0,0,0,0
2024-02-01,37250.0,36800.0,13700.0,39950.0,44750.0,18750.0,2024,2,1,3,5,1,0,0,0,0,0
2024-02-02,37250.0,36850.0,13700.0,40100.0,44550.0,18750.0,2024,2,2,4,5,1,0,0,0,0,0
2024-02-03,37250.0,36850.0,13700.0,40100.0,44550.0,18750.0,2024,2,3,5,5,1,1,0,0,0,0
2024-02-04,37250.0,36850.0,13700.0,40100.0,44550.0,18750.0,2024,2,4,6,5,1,1,0,0,0,0
2024-02-05,36600.0,37050.0,13700.0,44750.0,48000.0,18750.0,2024,2,5,0,6,1,0,0,0,0,0
2024-02-06,36950.0,37150.0,13700.0,43650.0,46700.0,18750.0,2024,2,6,1,6,1,0,0,0,0,0
2024-02-07,36900.0,37100.0,13700.0,43700.0,45500.0,18850.0,2024,2,7,2,6,1,0,0,0,0,0
2024-02-08,36900.0,37100.0,13700.0,43700.0,45500.0,18850.0,2024,2,8,3,6,1,0,0,0,0,0
2024-02-09,36400.0,36900.0,13700.0,43850.0,45950.0,18850.0,2024,2,9,4,6,1,0,0,0,0,0
2024-02-10,36400.0,36900.0,13700.0,43850.0,45950.0,18850.0,2024,2,10,5,6,1,1,0,0,0,0
2024-02-11,36400.0,36900.0,13700.0,43850.0,45950.0,18850.0,2024,2,11,6,6,1,1,0,0,0,0
2024-02-12,36350.0,36950.0,13700.0,46400.0,47200.0,18850.0,2024,2,12,0,7,1,0,0,0,0,0
2024-02-13,36450.0,36950.0,13700.0,45550.0,47800.0,18850.0,2024,2,13,1,7,1,0,0,0,0,0
2024-02-14,36450.0,36950.0,13700.0,45950.0,47900.0,18850.0,2024,2,14,2,7,1,0,0,0,0,0
2024-02-15,35750.0,36700.0,13700.0,55550.0,58450.0,18850.0,2024,2,15,3,7,1,0,0,0,0,0
2024-02-16,36350.0,37850.0,13750.0,57200.0,60650.0,19050.0,2024,2,16,4,7,1,0,0,0,0,0
2024-02-17,36350.0,37850.0,13750.0,57200.0,60650.0,19050.0,2024,2,17,5,7,1,1,0,0,0,0
2024-02-18,36350.0,37850.0,13750.0,57200.0,60650.0,19050.0,2024,2,18,6,7,1,1,0,0,0,0
2024-02-19,37300.0,38050.0,13800.0,60600.0,66550.0,19150.0,2024,2,19,0,8,1,0,0,0,0,0
2024-02-20,37300.0,38000.0,13800.0,61950.0,66400.0,19150.0,2024,2,20,1,8,1,0,0,0,0,0
2024-02-21,37400.0,37950.0,13800.0,61050.0,66900.0,19150.0,2024,2,21,2,8,1,0,0,0,0,0
2024-02-22,38200.0,37800.0,13800.0,63850.0,64750.0,19150.0,2024,2,22,3,8,1,0,0,0,0,0
2024-02-23,38300.0,37950.0,13800.0,67150.0,64550.0,19150.0,2024,2,23,4,8,1,0,0,0,0,0
2024-02-24,38300.0,37950.0,13800.0,67150.0,64550.0,19150.0,2024,2,24,5,8,1,1,0,0,0,0
2024-02-25,38300.0,37950.0,13800.0,67150.0,64550.0,19150.0,2024,2,25,6,8,1,1,0,0,0,0
2024-02-26,39100.0,37750.0,13800.0,67200.0,61950.0,19200.0,2024,2,26,0,9,1,0,0,0,0,0
2024-02-27,39050.0,37650.0,13800.0,67950.0,58800.0,19200.0,2024,2,27,1,9,1,0,0,0,0,0
2024-02-28,39300.0,37700.0,13800.0,67650.0,59050.0,19200.0,2024,2,28,2,9,1,0,0,0,0,0
2024-02-29,39050.0,37850.0,13800.0,67350.0,59400.0,19200.0,2024,2,29,3,9,1,0,0,0,0,0
2024-03-01,39100.0,38000.0,13800.0,66250.0,59750.0,19200.0,2024,3,1,4,9,1,0,0,0,0,1
2024-03-02,39100.0,38000.0,13800.0,66250.0,59750.0,19200.0,2024,3,2,5,9,1,1,0,0,0,1
2024-03-03,39100.0,38000.0,13800.0,66250.0,59750.0,19200.0,2024,3,3,6,9,1,1,0,0,0,1
2024-03-04,39350.0,38000.0,13800.0,58600.0,59700.0,19250.0,2024,3,4,0,10,1,0,0,0,0,1
2024-03-05,39450.0,38000.0,13800.0,57300.0,59350.0,19250.0,2024,3,5,1,10,1,0,0,0,0,1
2024-03-06,39150.0,38000.0,13800.0,60100.0,59250.0,19250.0,2024,3,6,2,10,1,0,0,0,0,1
2024-03-07,39250.0,37950.0,13800.0,61600.0,58300.0,19250.0,2024,3,7,3,10,1,0,0,0,0,1
2024-03-08,39450.0,37950.0,13800.0,64000.0,59250.0,19250.0,2024,3,8,4,10,1,0,0,0,0,1
2024-03-09,39450.0,37950.0,13800.0,64000.0,59250.0,19250.0,2024,3,9,5,10,1,1,0,0,0,1
2024-03-10,39450.0,37950.0,13800.0,64000.0,59250.0,19250.0,2024,3,10,6,10,1,1,0,0,0,1
2024-03-11,39450.0,37950.0,13800.0,64000.0,59250.0,19250.0,2024,3,11,0,11,1,0,1,0,0,1
2024-03-12,39250.0,37900.0,13800.0,65400.0,59200.0,19250.0,2024,3,12,1,11,1,0,1,0,0,1
2024-03-13,39950.0,38800.0,13800.0,85950.0,69550.0,19200.0,2024,3,13,2,11,1,0,1,0,0,1
2024-03-14,39850.0,38950.0,13800.0,83250.0,67650.0,19200.0,2024,3,14,3,11,1,0,1,0,0,1
2024-03-15,39850.0,39000.0,13800.0,78450.0,68350.0,19200.0,2024,3,15,4,11,1,0,1,0,0,1
2024-03-16,39850.0,39000.0,13800.0,78450.0,68350.0,19200.0,2024,3,16,5,11,1,1,1,0,0,1
2024-03-17,39850.0,39000.0,13800.0,78450.0,68350.0,19200.0,2024,3,17,6,11,1,1,1,0,0,1
2024-03-18,40200.0,39250.0,13800.0,64200.0,64950.0,19200.0,2024,3,18,0,12,1,0,1,0,0,1
2024-03-19,40200.0,39250.0,13800.0,62550.0,64150.0,19200.0,2024,3,19,1,12,1,0,1,0,0,1
2024-03-20,40300.0,39350.0,13800.0,51300.0,58600.0,19200.0,2024,3,20,2,12,1,0,1,0,0,1
2024-03-21,40400.0,39400.0,13800.0,48200.0,55350.0,19200.0,2024,3,21,3,12,1,0,1,0,0,1
2024-03-22,40300.0,39550.0,13800.0,44700.0,54600.0,19200.0,2024,3,22,4,12,1,0,1,0,0,1
2024-03-23,40300.0,39550.0,13800.0,44700.0,54600.0,19200.0,2024,3,23,5,12,1,1,1,0,0,1
2024-03-24,40300.0,39550.0,13800.0,44700.0,54600.0,19200.0,2024,3,24,6,12,1,1,1,0,0,1
2024-03-25,40300.0,39400.0,13800.0,50900.0,54650.0,19250.0,2024,3,25,0,13,1,0,1,0,0,1
2024-03-26,40300.0,39100.0,13800.0,48700.0,53850.0,19250.0,2024,3,26,1,13,1,0,1,0,0,1
2024-03-27,40400.0,39100.0,13800.0,48550.0,53600.0,19250.0,2024,3,27,2,13,1,0,1,0,0,1
2024-03-28,40050.0,39300.0,13800.0,46550.0,52750.0,19250.0,2024,3,28,3,13,1,0,1,0,0,1
2024-03-29,40050.0,39300.0,13800.0,46550.0,52750.0,19250.0,2024,3,29,4,13,1,0,1,0,0,1
2024-03-30,40050.0,39300.0,13800.0,46550.0,52750.0,19250.0,2024,3,30,5,13,1,1,1,0,0,1
2024-03-31,40050.0,39300.0,13800.0,46550.0,52750.0,19250.0,2024,3,31,6,13,1,1,1,0,0,1
2024-04-01,40300.0,39300.0,13800.0,47550.0,51200.0,19250.0,2024,4,1,0,14,2,0,1,0,0,1
2024-04-02,40900.0,39300.0,13800.0,47600.0,51350.0,19250.0,2024,4,2,1,14,2,0,1,0,0,1
2024-04-03,40900.0,39300.0,13800.0,47750.0,51400.0,19250.0,2024,4,3,2,14,2,0,1,1,0,1
2024-04-04,41000.0,39800.0,13800.0,47400.0,51150.0,19250.0,2024,4,4,3,14,2,0,1,1,0,1
2024-04-05,42200.0,40550.0,13800.0,48700.0,50950.0,19300.0,2024,4,5,4,14,2,0,1,1,0,1
2024-04-06,42200.0,40550.0,13800.0,48700.0,50950.0,19300.0,2024,4,6,5,14,2,1,1,1,0,1
2024-04-07,42200.0,40550.0,13800.0,48700.0,50950.0,19300.0,2024,4,7,6,14,2,1,1,1,0,1
2024-04-08,43350.0,41500.0,13850.0,49700.0,51600.0,19400.0,2024,4,8,0,15,2,0,1,1,0,1
2024-04-09,43350.0,41500.0,13850.0,49700.0,52050.0,19400.0,2024,4,9,1,15,2,0,1,1,0,1
2024-04-10,43350.0,41500.0,13850.0,49700.0,52050.0,19400.0,2024,4,10,2,15,2,0,0,1,0,1
2024-04-11,43350.0,41500.0,13850.0,49700.0,52050.0,19400.0,2024,4,11,3,15,2,0,0,1,0,1
2024-04-12,43350.0,41500.0,13850.0,49700.0,52050.0,19400.0,2024,4,12,4,15,2,0,0,1,0,1
2024-04-13,43350.0,41500.0,13850.0,49700.0,52050.0,19400.0,2024,4,13,5,15,2,1,0,1,0,1
2024-04-14,43350.0,41500.0,13850.0,49700.0,52050.0,19400.0,2024,4,14,6,15,2,1,0,1,0,1
2024-04-15,43350.0,41500.0,13850.0,49700.0,52050.0,19400.0,2024,4,15,0,16,2,0,0,1,0,1
2024-04-16,50450.0,41050.0,13800.0,35750.0,46650.0,19350.0,2024,4,16,1,16,2,0,0,1,0,1
2024-04-17,50350.0,41000.0,13800.0,35200.0,47100.0,19350.0,2024,4,17,2,16,2,0,0,1,0,1
2024-04-18,51500.0,41550.0,13800.0,36800.0,47650.0,19350.0,2024,4,18,3,16,2,0,0,0,0,1
2024-04-19,50750.0,41000.0,13800.0,38500.0,46300.0,19350.0,2024,4,19,4,16,2,0,0,0,0,1
2024-04-20,50750.0,41000.0,13800.0,38500.0,46300.0,19350.0,2024,4,20,5,16,2,1,0,0,0,1
2024-04-21,50750.0,41000.0,13800.0,38500.0,46300.0,19350.0,2024,4,21,6,16,2,1,0,0,0,1
2024-04-22,51100.0,40800.0,13800.0,38250.0,44800.0,19400.0,2024,4,22,0,17,2,0,0,0,0,1
2024-04-23,51550.0,41200.0,13800.0,38050.0,42750.0,19400.0,2024,4,23,1,17,2,0,0,0,0,1
2024-04-24,51250.0,40900.0,13800.0,37650.0,39450.0,19400.0,2024,4,24,2,17,2,0,0,0,0,1
2024-04-25,51950.0,40850.0,13800.0,38450.0,38300.0,19400.0,2024,4,25,3,17,2,0,0,0,0,1
2024-04-26,52050.0,41100.0,13800.0,37350.0,38150.0,19400.0,2024,4,26,4,17,2,0,0,0,0,1
2024-04-27,52050.0,41100.0,13800.0,37350.0,38150.0,19400.0,2024,4,27,5,17,2,1,0,0,0,1
2024-04-28,52050.0,41100.0,13800.0,37350.0,38150.0,19400.0,2024,4,28,6,17,2,1,0,0,0,1
2024-04-29,53300.0,41750.0,13750.0,44400.0,39700.0,19400.0,2024,4,29,0,18,2,0,0,0,0,1
2024-04-30,53550.0,41850.0,13850.0,45700.0,39300.0,19400.0,2024,4,30,1,18,2,0,0,0,0,1
2024-05-01,55350.0,42600.0,13900.0,47550.0,40150.0,19550.0,2024,5,1,2,18,2,0,0,0,0,1
2024-05-02,53250.0,42000.0,13850.0,45500.0,38750.0,19400.0,2024,5,2,3,18,2,0,0,0,0,1
2024-05-03,54300.0,41850.0,13850.0,46150.0,39350.0,19400.0,2024,5,3,4,18,2,0,0,0,0,1
2024-05-04,54300.0,41850.0,13850.0,46150.0,39350.0,19400.0,2024,5,4,5,18,2,1,0,0,0,1
2024-05-05,54300.0,41850.0,13850.0,46150.0,39350.0,19400.0,2024,5,5,6,18,2,1,0,0,0,1
2024-05-06,54400.0,41850.0,13850.0,47450.0,37150.0,19400.0,2024,5,6,0,19,2,0,0,0,0,1
2024-05-07,53600.0,42000.0,13850.0,48450.0,37250.0,19400.0,2024,5,7,1,19,2,0,0,0,0,1
2024-05-08,53550.0,41950.0,13850.0,48200.0,37300.0,19400.0,2024,5,8,2,19,2,0,0,0,0,1
2024-05-09,55050.0,42600.0,13900.0,49000.0,39550.0,19500.0,2024,5,9,3,19,2,0,0,0,0,1
2024-05-10,55050.0,42600.0,13900.0,49000.0,39550.0,19500.0,2024,5,10,4,19,2,0,0,0,0,1
2024-05-11,55050.0,42600.0,13900.0,49000.0,39550.0,19500.0,2024,5,11,5,19,2,1,0,0,0,1
2024-05-12,55050.0,42600.0,13900.0,49000.0,39550.0,19500.0,2024,5,12,6,19,2,1,0,0,0,1
2024-05-13,53800.0,41400.0,13850.0,49850.0,38700.0,19400.0,2024,5,13,0,20,2,0,0,0,0,1
2024-05-14,53300.0,41400.0,13850.0,50350.0,37950.0,19400.0,2024,5,14,1,20,2,0,0,0,0,1
2024-05-15,53550.0,41250.0,13850.0,50050.0,37700.0,19350.0,2024,5,15,2,20,2,0,0,0,0,1
2024-05-16,53500.0,41250.0,13850.0,50850.0,37550.0,19350.0,2024,5,16,3,20,2,0,0,0,0,1
2024-05-17,53350.0,41150.0,13850.0,51150.0,37500.0,19350.0,2024,5,17,4,20,2,0,0,0,0,1
2024-05-18,53350.0,41150.0,13850.0,51150.0,37500.0,19350.0,2024,5,18,5,20,2,1,0,0,0,1
2024-05-19,53350.0,41150.0,13850.0,51150.0,37500.0,19350.0,2024,5,19,6,20,2,1,0,0,0,1
2024-05-20,53150.0,41350.0,13850.0,55950.0,37950.0,19350.0,2024,5,20,0,21,2,0,0,0,0,1
2024-05-21,53200.0,41250.0,13850.0,52600.0,37950.0,19350.0,2024,5,21,1,21,2,0,0,0,0,1
2024-05-22,53100.0,41250.0,13850.0,52100.0,39250.0,19350.0,2024,5,22,2,21,2,0,0,0,0,1
2024-05-23,55050.0,41950.0,13900.0,53650.0,39950.0,19450.0,2024,5,23,3,21,2,0,0,0,0,1
2024-05-24,55050.0,41950.0,13900.0,53650.0,39950.0,19450.0,2024,5,24,4,21,2,0,0,0,0,1
2024-05-25,55050.0,41950.0,13900.0,53650.0,39950.0,19450.0,2024,5,25,5,21,2,1,0,0,0,1
2024-05-26,55050.0,41950.0,13900.0,53650.0,39950.0,19450.0,2024,5,26,6,21,2,1,0,0,0,1
2024-05-27,52750.0,41350.0,13850.0,51450.0,38750.0,19350.0,2024,5,27,0,22,2,0,0,0,0,1
2024-05-28,52900.0,41400.0,13850.0,49400.0,39600.0,19350.0,2024,5,28,1,22,2,0,0,0,0,1
2024-05-29,52550.0,41150.0,13850.0,48250.0,39950.0,19300.0,2024,5,29,2,22,2,0,0,0,0,1
2024-05-30,52650.0,41200.0,13850.0,47950.0,39500.0,19300.0,2024,5,30,3,22,2,0,0,0,0,1
2024-05-31,52800.0,41300.0,13850.0,47450.0,39200.0,19300.0,2024,5,31,4,22,2,0,0,0,0,1
2024-06-01,52800.0,41300.0,13850.0,47450.0,39200.0,19300.0,2024,6,1,5,22,2,1,0,0,0,0
2024-06-02,52800.0,41300.0,13850.0,47450.0,39200.0,19300.0,2024,6,2,6,22,2,1,0,0,0,0
2024-06-03,52350.0,41400.0,13850.0,50950.0,42400.0,19300.0,2024,6,3,0,23,2,0,0,0,0,0
2024-06-04,51200.0,41250.0,13850.0,49100.0,42500.0,19300.0,2024,6,4,1,23,2,0,0,0,0,0
2024-06-05,51200.0,41450.0,13850.0,50550.0,42900.0,19300.0,2024,6,5,2,23,2,0,0,0,0,0
2024-06-06,50950.0,41450.0,13850.0,51100.0,43050.0,19300.0,2024,6,6,3,23,2,0,0,0,0,0
2024-06-07,50550.0,41300.0,13850.0,51250.0,43200.0,19300.0,2024,6,7,4,23,2,0,0,0,0,0
2024-06-08,50550.0,41300.0,13850.0,51250.0,43200.0,19300.0,2024,6,8,5,23,2,1,0,0,0,0
2024-06-09,50550.0,41300.0,13850.0,51250.0,43200.0,19300.0,2024,6,9,6,23,2,1,0,0,0,0
2024-06-10,50050.0,41200.0,13850.0,56250.0,43300.0,19300.0,2024,6,10,0,24,2,0,0,0,0,0
2024-06-11,50250.0,41200.0,13850.0,56400.0,44100.0,19300.0,2024,6,11,1,24,2,0,0,0,0,0
2024-06-12,51300.0,41250.0,13850.0,58650.0,43650.0,19250.0,2024,6,12,2,24,2,0,0,0,0,0
2024-06-13,51500.0,41300.0,13850.0,59200.0,43950.0,19250.0,2024,6,13,3,24,2,0,0,0,0,0
2024-06-14,51550.0,41300.0,13850.0,58300.0,43850.0,19200.0,2024,6,14,4,24,2,0,0,0,0,0
2024-06-15,51550.0,41300.0,13850.0,58300.0,43850.0,19200.0,2024,6,15,5,24,2,1,0,0,0,0
2024-06-16,51550.0,41300.0,13850.0,58300.0,43850.0,19200.0,2024,6,16,6,24,2,1,0,0,0,0
2024-06-17,54000.0,41750.0,13950.0,61000.0,44250.0,19350.0,2024,6,17,0,25,2,0,0,0,0,0
2024-06-18,54000.0,41750.0,13950.0,61000.0,44250.0,19350.0,2024,6,18,1,25,2,0,0,0,0,0
2024-06-19,49200.0,40500.0,13850.0,59250.0,46100.0,19200.0,2024,6,19,2,25,2,0,0,0,0,0
2024-06-20,49350.0,40600.0,13850.0,58350.0,45700.0,19200.0,2024,6,20,3,25,2,0,0,0,0,0
2024-06-21,49200.0,41350.0,13850.0,57200.0,46300.0,19200.0,2024,6,21,4,25,2,0,0,0,0,0
2024-06-22,49200.0,41350.0,13850.0,57200.0,46300.0,19200.0,2024,6,22,5,25,2,1,0,0,0,0
2024-06-23,49200.0,41350.0,13850.0,57200.0,46300.0,19200.0,2024,6,23,6,25,2,1,0,0,0,0
2024-06-24,48100.0,41350.0,13850.0,50000.0,48050.0,19200.0,2024,6,24,0,26,2,0,0,0,0,0
2024-06-25,48000.0,41100.0,13850.0,47950.0,47200.0,19200.0,2024,6,25,1,26,2,0,0,0,0,0
2024-06-26,47750.0,41200.0,13850.0,47200.0,46800.0,19200.0,2024,6,26,2,26,2,0,0,0,0,0
2024-06-27,47550.0,41050.0,13850.0,43800.0,45250.0,19200.0,2024,6,27,3,26,2,0,0,0,0,0
2024-06-28,47550.0,41000.0,13850.0,42150.0,45100.0,19200.0,2024,6,28,4,26,2,0,0,0,0,0
2024-06-29,47550.0,41000.0,13850.0,42150.0,45100.0,19200.0,2024,6,29,5,26,2,1,0,0,0,0
2024-06-30,47550.0,41000.0,13850.0,42150.0,45100.0,19200.0,2024,6,30,6,26,2,1,0,0,0,0
2024-07-01,44700.0,41000.0,13850.0,46950.0,44950.0,19200.0,2024,7,1,0,27,3,0,0,0,0,0
2024-07-02,43950.0,40700.0,13850.0,46000.0,43900.0,19200.0,2024,7,2,1,27,3,0,0,0,0,0
2024-07-03,43750.0,40650.0,13850.0,44350.0,43850.0,19200.0,2024,7,3,2,27,3,0,0,0,0,0
2024-07-04,43500.0,40800.0,13850.0,44400.0,43650.0,19200.0,2024,7,4,3,27,3,0,0,0,0,0
2024-07-05,43750.0,40700.0,13850.0,45000.0,43850.0,19200.0,2024,7,5,4,27,3,0,0,0,0,0
2024-07-06,43750.0,40700.0,13850.0,45000.0,43850.0,19200.0,2024,7,6,5,27,3,1,0,0,0,0
2024-07-07,43750.0,40700.0,13850.0,45000.0,43850.0,19200.0,2024,7,7,6,27,3,1,0,0,0,0
2024-07-08,41550.0,40500.0,13850.0,42800.0,43950.0,19250.0,2024,7,8,0,28,3,0,0,0,0,0
2024-07-09,40750.0,40100.0,13850.0,41950.0,45900.0,19250.0,2024,7,9,1,28,3,0,0,0,0,0
2024-07-10,40750.0,40050.0,13850.0,41700.0,46150.0,19250.0,2024,7,10,2,28,3,0,0,0,0,0
2024-07-11,40600.0,40150.0,13850.0,41150.0,46550.0,19250.0,2024,7,11,3,28,3,0,0,0,0,0
2024-07-12,40550.0,40150.0,13850.0,40300.0,47050.0,19250.0,2024,7,12,4,28,3,0,0,0,0,0
2024-07-13,40550.0,40150.0,13850.0,40300.0,47050.0,19250.0,2024,7,13,5,28,3,1,0,0,0,0
2024-07-14,40550.0,40150.0,13850.0,40300.0,47050.0,19250.0,2024,7,14,6,28,3,1,0,0,0,0
2024-07-15,40150.0,39750.0,13850.0,43550.0,47200.0,19250.0,2024,7,15,0,29,3,0,0,0,0,0
2024-07-16,39250.0,39500.0,13850.0,42350.0,46750.0,19250.0,2024,7,16,1,29,3,0,0,0,0,0
